bundle,sigma,x,y,z,vx,vy,vz,mass,time
32,5,98.4093024829598,181.12778085520722,-0.25627140861192443,-0.32947322619607927,0.19884272507842404,-0.0021837048044685537,0.9703795946136511,2.7635351371017665
32,5,98.37643944449948,181.14766576701112,-0.25648941079149234,-0.32950367167576117,0.19878474510147826,-0.002183533389851043,0.9703777336239023,2.8588294521742412
32,5,98.34357335348574,181.1675448836598,-0.25670739589133235,-0.3295341058572207,0.19872676043675325,-0.0021833619070328217,0.9703758726341537,2.954123767246716
32,5,98.31070421104896,181.18741820467906,-0.2569253639046001,-0.3295645287398146,0.19866877108686465,-0.0021831903560267122,0.9703740116444051,3.0494180823191908
32,5,98.27783201831967,181.20728572959555,-0.2571433148244544,-0.32959494032290054,0.19861077705442784,-0.0021830187368455404,0.9703721506546563,3.1447123973916655
32,5,98.24495677642837,181.2271474579356,-0.2573612486440536,-0.329625340605837,0.19855277834205856,-0.0021828470495021328,0.9703702896649077,3.2400067124641403
32,5,98.21207848650577,181.24700338922617,-0.25757916535655767,-0.3296557295879828,0.19849477495237244,-0.0021826752940093197,0.970368428675159,3.335301027536615
32,5,98.17919714968255,181.26685352299444,-0.2577970649551287,-0.32968610726869807,0.19843676688798506,-0.0021825034703799335,0.9703665676854103,3.43059534260909
32,5,98.1463127670894,181.28669785876767,-0.25801494743292935,-0.32971647364734336,0.198378754151512,-0.002182331578626808,0.9703647066956617,3.525889657681564
32,5,98.1134253398572,181.30653639607348,-0.2582328127831233,-0.32974682872328,0.19832073674556908,-0.00218215961876278,0.970362845705913,3.621183972754039
32,5,98.08053486911685,181.32636913443974,-0.25845066099887576,-0.3297771724958701,0.19826271467277193,-0.0021819875908006894,0.9703609847161643,3.7164782878265137
32,5,98.08053486911685,181.32636913443974,-0.25845066099887576,-0.3297771724958701,0.19826271467277193,-0.0021819875908006894,0.9703609847161643,3.8117726028989884
32,5,98.04759551914371,181.3461115104673,-0.258668375144694,-0.32980907329831155,0.19820573128888427,-0.0021818900415851517,0.9703591237264156,3.907066917971463
